# word	lang_code	lang_name	definition_en	definition_lang	glyph_string
concept_128	ne	Nepali	concept_128	अवधारणा_१२८	✶✮✿◇★◍✧△☆◐☯✹◆♠☽◒♣◌◎♤✶✮✺⚝✻⚜◔☀◕✦✿◇✯✷☯✹◑☾✯✷☼◓✼⚚✮✶◎♤♡◉☀◔✮✶✧△✰✸▲✩✺⚝✼⚚
concept_128	or	Odia	concept_128	ଧାରଣା_128	✹☯✭●◔☀✯✷⚚✼⚛✽▲✩✧△◇✿◍★◓☼✩▲✫▼⚝✺✾◈⚛✽✼⚚✹☯☆◐◐☆✮✶✻⚜♣◌◉♡✰✸☀◔◎♤◒☽✭●○✬✭●♡◉
concept_128	ps	Pashto	concept_128	مفهوم_128	△✧☆◐◕✦☾◑△✧✻⚜✼⚚☆◐⚝✺✭●♤◎✦◕⚝✺✻⚜▼✫◔☀✭●✬○▽✪✧△✸✰◇✿◕✦☆◐◐☆✭●♣◌▽✪◐☆♠◆♡◉✿◇
concept_128	pa	Punjabi	concept_128	ਧਾਰਨਾ_128	✯✷◐☆✪▽✾◈✽⚛◔☀✰✸✫▼✷✯✩▲✸✰✷✯★◍▽✪✽⚛▼✫✰✸☽◒◓☼◌♣⚝✺✩▲▲✩♡◉✬○♠◆✭●◆♠✬○✭●◆♠⚛✽
concept_128	sm	Samoan	concept_128	Manatu_128	⚝✺✸✰◆♠♡◉✪▽☾◑✭●★◍☆◐✰✸✪▽☽◒◈✾◌♣△✧★◍○✬◌♣✯✷✹☯△✧◈✾△✧☼◓✫▼◔☀✬○◕✦▽✪✽⚛✾◈▲✩
concept_128	gd	Scots Gaelic	concept_128	bun-bheachd_128	✿◇⚜✻◈✾✺⚝☯✹♠◆✩▲◒☽⚜✻○✬☯✹✦◕✷✯✸✰◑☾▲✩▽✪✷✯✶✮✦◕✮✶✶✮✻⚜♠◆◇✿▲✩◈✾◓☼✾◈◎♤☆◐○✬
concept_128	st	Sesotho	concept_128	Concept_128	◌♣◎♤⚜✻✩▲✹☯◒☽★◍✯✷◎♤✭●✮✶✬○♠◆✻⚜○✬✷✯♠◆⚝✺✭●✭●♤◎✽⚛♠◆☼◓☯✹✦◕✯✷◍★✪▽◎♤☼◓▲✩
concept_128	sn	Shona	concept_128	pfungwa_128	⚚✼◆♠✮✶◆♠✺⚝♠◆⚛✽✾◈♤◎▲✩◐☆⚚✼✸✰☼◓⚝✺◌♣☀◔✮✶✩▲◕✦⚛✽◑☾✹☯✦◕✭●△✧▲✩✯✷✯✷▼✫♠◆◎♤
concept_128	sd	Sindhi	concept_128	تصور_128	☯✹♡◉⚝✺◕✦✫▼✶✮✹☯⚚✼✪▽◔☀☽◒✫▼▲✩♣◌♠◆♡◉✺⚝✻⚜△✧✭●◑☾○✬★◍✿◇✻⚜♠◆△✧✺⚝✯✷✹☯⚚✼☽◒
concept_128	si	Sinhala	concept_128	සංකල්පය_128	✽⚛☯✹◕✦☀◔◌♣◌♣⚚✼♤◎✮✶✮✶♣◌●✭✾◈♡◉▼✫⚝✺✮✶◑☾☆◐✿◇✮✶◍★✰✸◔☀⚚✼◓☼●✭♣◌◍★◕✦◌♣✹☯
concept_128	so	Somali	concept_128	Fikradda_128	✯✷✦◕✪▽✰✸✸✰✸✰◒☽◍★✬○⚝✺✸✰☾◑✺⚝⚛✽◆♠♡◉✾◈◒☽★◍◆♠✪▽✭●✹☯◔☀☯✹⚝✺✩▲⚜✻⚚✼☽◒⚝✺✫▼
concept_128	su	Sundanese	concept_128	Konsép_128	✾◈▼✫✮✶✰✸◉♡◌♣◔☀◕✦◇✿✦◕☀◔⚜✻⚛✽★◍✧△☾◑✹☯△✧♣◌⚝✺✬○♤◎◑☾▲✩✦◕✽⚛☼◓▽✪⚝✺✭●✪▽✫▼
concept_128	tg	Tajik	concept_128	Консепсияи_128	✹☯▲✩✷✯✶✮◌♣♠◆✼⚚✶✮♠◆✬○✾◈♣◌✶✮♡◉◓☼◐☆☆◐☾◑◈✾♣◌▽✪✺⚝☆◐♠◆✺⚝◎♤◉♡✹☯⚝✺▲✩▽✪✾◈
concept_128	tt	Tatar	concept_128	Концепция_128	✩▲✭●●✭☽◒✪▽◉♡✹☯△✧✰✸⚝✺◌♣◒☽✿◇✧△✼⚚◐☆✿◇✽⚛◈✾◎♤✾◈✿◇✩▲✺⚝⚚✼●✭◎♤◕✦✺⚝☽◒✹☯♣◌
concept_128	tk	Turkmen	concept_128	Düşünişme_128	✼⚚◉♡✷✯▽✪✽⚛✸✰○✬◓☼✫▼☀◔◔☀⚝✺✶✮✮✶✦◕◎♤✩▲☆◐☆◐⚛✽◕✦◇✿✶✮✷✯☽◒✹☯✻⚜✻⚜◕✦☽◒☆◐✸✰
concept_128	ur	Urdu	concept_128	تصور_128	◉♡✪▽✸✰✦◕◆♠✸✰☀◔⚜✻✯✷♤◎✺⚝★◍○✬△✧☆◐♣◌♤◎⚝✺✯✷◉♡△✧⚚✼☯✹⚚✼✮✶▽✪✮✶✷✯●✭★◍▼✫☼◓
concept_128	ug	Uyghur	concept_128	utrows_128	▽✪✶✮◓☼☀◔☯✹★◍✬○☯✹★◍✮✶◓☼◎♤◎♤⚛✽⚜✻♣◌⚛✽♣◌◍★△✧♤◎♡◉◓☼✷✯⚚✼◐☆★◍◒☽♣◌♠◆♡◉✮✶
concept_128	uz	Uzbek	concept_128	tushuncha_128	✭●♠◆★◍⚛✽✭●☽◒☾◑✼⚚⚜✻✻⚜◑☾✩▲✬○✦◕✯✷⚚✼◎♤☆◐✼⚚✰✸✽⚛✺⚝✯✷✭●◈✾✪▽▲✩◐☆♤◎☾◑♣◌☀◔
concept_128	cy	Welsh	concept_128	cysyniad_128	✸✰⚝✺◉♡⚛✽◔☀◓☼◍★✦◕☼◓✻⚜★◍✸✰☯✹◉♡✽⚛⚝✺△✧✫▼○✬✹☯☾◑☆◐☆◐✾◈✾◈●✭◔☀⚜✻✼⚚▼✫✺⚝✬○
concept_128	xh	Xhosa	concept_128	Ingqondo_128	✻⚜✷✯✰✸◑☾▼✫◓☼♡◉✿◇▽✪✬○△✧▼✫✺⚝▲✩◍★◉♡✦◕✭●▼✫◍★✷✯✾◈⚛✽⚛✽☀◔✧△◔☀✺⚝◑☾◇✿◔☀✺⚝
concept_128	yi	Yiddish	concept_128	concept_128	✾◈◉♡✮✶✧△●✭♤◎◇✿✰✸✺⚝▽✪✿◇⚝✺✯✷✾◈⚛✽○✬✺⚝✺⚝◇✿◆♠◐☆✼⚚✫▼◍★✻⚜♠◆✾◈✬○✸✰✹☯▽✪✫▼
concept_128	lb	Luxembourgish	concept_128	Konzept_128	◒☽◕✦✬○✻⚜✸✰✯✷⚚✼✯✷◇✿⚛✽✮✶◉♡☯✹⚛✽✫▼◆♠✺⚝♡◉☾◑△✧●✭✾◈✬○✬○▼✫✺⚝⚚✼✩▲☯✹◍★◑☾◑☾
concept_128	ny	Nyanja	concept_128	lingaliro_128	⚝✺✩▲✻⚜♤◎✸✰☼◓♤◎◇✿☽◒✬○☽◒○✬☾◑✿◇⚚✼⚚✼✧△✧△◌♣✼⚚✷✯◓☼◒☽◎♤△✧♠◆✷✯✮✶☆◐◎♤☼◓◇✿
concept_128	se	Northern Sami	concept_128	concept_128	✺⚝✯✷✯✷✧△✽⚛⚝✺⚝✺◈✾☆◐◑☾✸✰☀◔✪▽◍★✦◕☼◓▽✪◓☼✧△◔☀✭●✬○◌♣✹☯✧△☆◐◐☆◉♡☽◒✰✸◆♠△✧
concept_128	ss	Swati	concept_128	concept_128	◉♡✼⚚★◍☼◓✫▼✻⚜✿◇✭●◐☆✯✷✮✶▽✪✩▲✯✷◎♤✷✯☼◓✮✶✯✷✿◇◈✾◉♡★◍◓☼✮✶◕✦✭●▽✪✾◈✭●⚝✺◉♡
concept_129	en	English	concept_129	concept_129	◑☾☀◔✻⚜✧△✬○☀◔✯✷✺⚝✪▽◈✾♡◉○✬✾◈▼✫✮✶▽✪♡◉✶✮♠◆⚚✼☼◓✯✷✦◕◈✾✺⚝◆♠✪▽✫▼✺⚝◌♣○✬♡◉
concept_129	es	Spanish	concept_129	concepto_129	♡◉◕✦◎♤◆♠◌♣⚛✽◕✦✦◕★◍♠◆⚛✽⚜✻✾◈✾◈✽⚛☾◑✰✸☾◑✶✮⚜✻✽⚛♣◌◑☾◈✾⚜✻⚚✼▲✩✮✶✫▼◉♡✭●♤◎
concept_129	ru	Russian	concept_129	концепция_129	✽⚛☆◐◑☾✧△▲✩◇✿⚝✺✯✷✿◇♤◎✼⚚◒☽◐☆▼✫◉♡◒☽✻⚜✩▲☼◓✼⚚☼◓✹☯✬○★◍✹☯✻⚜✬○☯✹☼◓✦◕○✬✬○
concept_129	fr	French	concept_129	concept_129	☼◓✹☯◆♠◒☽✷✯✧△✦◕▽✪✧△♡◉✸✰✫▼✫▼✧△▽✪✭●◇✿○✬⚝✺♡◉◕✦▼✫☆◐✸✰✾◈◇✿◔☀⚚✼✩▲○✬△✧▽✪
concept_129	de	German	concept_129	Konzept_129	◔☀✸✰✦◕✧△✯✷♠◆◎♤✦◕✸✰✶✮✭●✸✰◔☀✭●◉♡⚚✼✩▲◌♣◌♣▽✪✸✰♡◉✹☯○✬⚝✺◈✾◎♤◆♠◆♠✯✷☼◓◎♤
concept_129	zh-CN	Chinese (Simplified)	concept_129	概念_129	✭●◎♤✮✶✻⚜♠◆★◍◔☀☆◐✰✸☽◒✸✰⚚✼⚜✻✪▽✶✮✻⚜♠◆▲✩✦◕◈✾◉♡✭●✺⚝✫▼✹☯✶✮◌♣▽✪✮✶○✬◈✾♡◉
concept_129	zh-TW	Chinese (Traditional)	concept_129	概念_129	◔☀✧△●✭♤◎◌♣◒☽⚜✻●✭✸✰✰✸☯✹✺⚝✬○⚛✽✿◇◍★✶✮⚚✼✾◈✼⚚◇✿✿◇♤◎☀◔✺⚝◉♡▼✫●✭✮✶◐☆△✧✹☯
concept_129	hi	Hindi	concept_129	संकल्पना_129	◎♤☽◒◇✿▲✩▽✪☼◓♤◎△✧♣◌◎♤⚜✻⚜✻●✭✮✶☯✹◉♡◎♤◍★♠◆✫▼✯✷✿◇✯✷✰✸✷✯◎♤✽⚛◆♠✻⚜◓☼☀◔◌♣
concept_129	ar	Arabic	concept_129	Concept_129	★◍✰✸✪▽✪▽✶✮✼⚚✧△☆◐✯✷◐☆◇✿✸✰✻⚜◒☽▼✫☀◔✦◕◈✾◉♡✦◕✿◇♠◆✰✸✩▲⚛✽✬○☼◓✼⚚⚝✺☆◐▲✩★◍
concept_129	pt	Portuguese	concept_129	conceito_129	♤◎♣◌△✧✯✷◈✾✮✶★◍✭●●✭☼◓✶✮✬○▲✩✬○◓☼⚚✼☼◓◆♠◐☆♠◆☼◓⚛✽◉♡⚛✽♠◆✺⚝△✧☆◐◒☽✩▲★◍◈✾
concept_129	bn	Bengali	concept_129	ধারণা_129	◈✾☽◒▼✫✯✷⚜✻⚝✺✽⚛◌♣◎♤✯✷⚜✻✩▲✷✯✺⚝✷✯♣◌✩▲✰✸◐☆◔☀⚚✼✹☯☀◔◌♣▼✫◒☽◐☆⚚✼✸✰○✬◒☽○✬
concept_129	ja	Japanese	concept_129	コンセプト_129	▼✫⚚✼✰✸▽✪◉♡✼⚚⚚✼✿◇♡◉▲✩♤◎✷✯◐☆⚛✽☾◑◉♡✰✸♤◎▽✪✼⚚▲✩◎♤△✧✭●◍★✦◕◒☽✬○✯✷✧△☼◓⚛✽
concept_129	ko	Korean	concept_129	컨셉_129	✼⚚▼✫✾◈☀◔☾◑☀◔◆♠✽⚛♠◆◐☆✻⚜○✬✺⚝✸✰◆♠◐☆✷✯✩▲✯✷✩▲✯✷✯✷◌♣✬○◐☆✷✯✶✮✦◕☽◒◇✿✺⚝◉♡
concept_129	it	Italian	concept_129	concept_129	⚚✼✩▲☯✹✩▲●✭◉♡✩▲✭●◓☼✶✮✬○✻⚜✮✶▽✪✹☯✾◈♤◎⚝✺✽⚛◉♡★◍✺⚝✶✮✾◈✫▼☀◔⚚✼✹☯✶✮◓☼✭●⚜✻
concept_129	tr	Turkish	concept_129	konsept_129	⚝✺☾◑◒☽✽⚛✼⚚◈✾✫▼◇✿✮✶◎♤✩▲✰✸✮✶☽◒◇✿✬○○✬☾◑✼⚚◑☾✼⚚☆◐✬○◔☀☯✹♠◆♤◎⚜✻♡◉✪▽☽◒★◍
concept_129	vi	Vietnamese	concept_129	khái niệm_129	♣◌◈✾✹☯✦◕✦◕▽✪☾◑✦◕✩▲◑☾♤◎✰✸✻⚜◓☼✸✰✦◕✯✷♤◎◐☆✸✰☼◓◎♤♣◌▲✩◓☼✰✸✩▲✸✰✼⚚✮✶★◍✭●
concept_129	pl	Polish	concept_129	koncepcja_129	✮✶●✭✬○✯✷◔☀✫▼♡◉☼◓△✧✻⚜✯✷✯✷◇✿✶✮◑☾☯✹⚛✽✿◇◍★✸✰✺⚝◕✦✶✮✩▲♣◌△✧◉♡✹☯◔☀☯✹♡◉✶✮
concept_129	uk	Ukrainian	concept_129	концепція_129	⚜✻✶✮☽◒✪▽✻⚜◓☼✼⚚☽◒◈✾✧△✸✰◈✾☾◑✾◈★◍✬○♡◉♣◌★◍✩▲☾◑☼◓☀◔✰✸☆◐△✧⚜✻✰✸♤◎✯✷✩▲✶✮
concept_129	id	Indonesian	concept_129	konsep_129	◒☽☀◔◌♣✹☯◌♣✼⚚◉♡♤◎◉♡✻⚜◉♡◔☀⚜✻✫▼✻⚜◇✿☾◑✮✶✦◕✫▼○✬⚝✺☽◒☆◐✫▼✯✷✻⚜✺⚝✧△✾◈✦◕✫▼
concept_129	ms	Malay	concept_129	konsep_129	◐☆⚛✽⚚✼✭●✼⚚◒☽✿◇✪▽△✧⚝✺✰✸✮✶✩▲☾◑✿◇☽◒◇✿◌♣✮✶▲✩☀◔⚚✼♤◎◓☼◑☾◉♡✼⚚△✧◍★♣◌☯✹◓☼
concept_129	th	Thai	concept_129	แนวคิด_129	✸✰✦◕⚚✼⚜✻☽◒☽◒✯✷✶✮◑☾◉♡✼⚚✾◈⚛✽✮✶✾◈✭●✽⚛✫▼✧△✦◕✻⚜☼◓⚝✺◓☼☼◓♡◉◈✾◆♠◔☀⚝✺✫▼○✬
concept_129	ta	Tamil	concept_129	கருத்து_129	✼⚚◌♣✺⚝⚚✼◍★⚚✼◓☼♤◎○✬△✧✼⚚♡◉✺⚝✿◇◌♣●✭◌♣✭●✺⚝✪▽✽⚛✹☯✯✷◈✾▽✪☼◓✩▲◑☾⚝✺◉♡✪▽☀◔
concept_129	te	Telugu	concept_129	భావన_129	✭●◐☆⚜✻☽◒✬○◍★✯✷✩▲◓☼★◍✻⚜◆♠✻⚜♤◎✧△✷✯◍★✫▼△✧✺⚝♤◎▲✩▽✪✪▽✸✰⚝✺☆◐✸✰●✭✻⚜✮✶✻⚜
concept_129	mr	Marathi	concept_129	संकल्पना_१२९	✩▲☾◑✾◈✿◇✾◈◇✿☽◒✼⚚◇✿♤◎✪▽◆♠♠◆✼⚚✾◈✪▽★◍✫▼✯✷✬○◓☼✶✮♣◌▼✫✰✸⚚✼✭●✿◇✽⚛✸✰◉♡✶✮
concept_129	gu	Gujarati	concept_129	ખ્યાલ_129	◍★◈✾⚝✺◑☾☼◓△✧✫▼☀◔▽✪☼◓♠◆✽⚛◑☾◈✾⚝✺☀◔◐☆✯✷◆♠⚚✼◑☾✪▽◈✾☼◓◑☾✦◕◎♤✹☯◍★△✧✾◈✺⚝
concept_129	fa	Persian	concept_129	مفهوم_129	◇✿✿◇♤◎✸✰✷✯▲✩◕✦☾◑♡◉♡◉△✧✩▲✭●✰✸✦◕✹☯☽◒◆♠✻⚜☼◓✭●✾◈◍★✿◇◉♡✰✸♤◎▼✫☀◔♤◎☾◑✻⚜
concept_129	iw	Hebrew	concept_129	מושג_129	✬○⚜✻✻⚜☆◐⚜✻☀◔✦◕✼⚚♡◉✸✰✺⚝◍★☯✹✯✷◍★✸✰⚝✺▽✪▲✩✶✮✷✯★◍◔☀✺⚝⚚✼☯✹✬○✷✯●✭✾◈◓☼◈✾
concept_129	nl	Dutch	concept_129	concept_129	✯✷◐☆♠◆◎♤⚚✼◉♡⚝✺★◍★◍▲✩◕✦✺⚝◓☼○✬✽⚛✭●♣◌✺⚝✶✮☼◓✫▼✩▲⚜✻◌♣✬○✪▽⚜✻✺⚝◐☆✺⚝⚛✽◉♡
concept_129	sv	Swedish	concept_129	koncept_129	⚛✽◐☆✹☯◌♣◕✦◌♣✺⚝♣◌○✬◕✦✹☯◇✿◔☀✽⚛☽◒♤◎✹☯✩▲✬○◇✿✭●○✬☽◒✿◇⚚✼☽◒✷✯⚜✻✪▽◓☼☾◑☀◔
concept_129	no	Norwegian	concept_129	konsept_129	♠◆☽◒☾◑♤◎♡◉⚛✽●✭⚛✽◇✿✩▲△✧✷✯✬○♡◉◓☼✿◇✪▽☯✹◎♤♡◉☯✹✯✷♡◉◑☾✮✶◇✿⚛✽✽⚛✪▽◉♡○✬✼⚚
concept_129	da	Danish	concept_129	koncept_129	◕✦♠◆✻⚜○✬✶✮◎♤♣◌✿◇▽✪☯✹△✧◇✿☆◐✬○◍★✺⚝✻⚜✼⚚◈✾✾◈✯✷✷✯♡◉◇✿♣◌✹☯◉♡✯✷⚝✺☆◐◌♣✶✮
concept_129	fi	Finnish	concept_129	käsite_129	✺⚝✸✰○✬✻⚜☀◔☀◔✩▲♤◎✧△♤◎♡◉✮✶✧△♡◉✿◇✹☯✸✰◌♣♣◌●✭✯✷✦◕✧△✩▲✿◇♤◎◉♡☽◒✬○✮✶◍★✧△
concept_129	cs	Czech	concept_129	koncept_129	◍★☯✹✺⚝☯✹▲✩☽◒✸✰✷✯▲✩◔☀✶✮✦◕△✧✫▼✮✶◑☾✿◇✺⚝☯✹◍★✫▼▲✩◕✦✦◕◓☼✾◈✹☯◎♤◆♠✮✶✩▲✼⚚
concept_129	ro	Romanian	concept_129	concept_129	✪▽✽⚛♤◎✶✮◆♠✬○⚚✼✾◈◐☆◍★◌♣✺⚝✿◇☾◑⚝✺✮✶✸✰✷✯△✧◉♡✫▼✽⚛◌♣✮✶♤◎◉♡✹☯◑☾▼✫✧△☽◒◒☽
concept_129	hu	Hungarian	concept_129	koncepció_129	✸✰♣◌◔☀◕✦✭●♡◉▽✪✭●✭●◈✾◒☽✬○☯✹☾◑◑☾✻⚜⚝✺☾◑✦◕♡◉☼◓▲✩✻⚜★◍✽⚛◎♤✺⚝✬○▲✩○✬✫▼◓☼
concept_129	el	Greek	concept_129	έννοια_129	○✬◕✦✫▼☼◓✧△✷✯◉♡✦◕✾◈✶✮✻⚜✽⚛✯✷♡◉☯✹▽✪✷✯✹☯★◍☼◓☼◓☾◑✪▽◒☽✮✶◓☼▼✫✺⚝◉♡✬○✺⚝✯✷
concept_129	sr	Serbian	concept_129	концепт_129	✹☯⚚✼★◍☾◑▲✩✼⚚✩▲◕✦○✬♤◎☯✹✧△✦◕⚜✻⚝✺✾◈⚛✽◕✦✰✸☆◐♡◉◌♣◇✿★◍⚜✻✮✶☯✹✺⚝◓☼✹☯▼✫○✬
concept_129	hr	Croatian	concept_129	koncept_129	✭●☾◑✰✸✺⚝⚜✻⚜✻✦◕✭●✼⚚☽◒☀◔✺⚝✧△△✧◔☀◒☽◕✦☾◑▲✩✫▼✾◈✰✸✩▲★◍☆◐◆♠⚝✺✽⚛✹☯◎♤⚚✼◇✿
concept_129	bg	Bulgarian	concept_129	концепция_129	☀◔✸✰☀◔★◍✶✮▽✪◓☼✸✰⚛✽✯✷♠◆◉♡◑☾⚚✼✮✶✺⚝◐☆✾◈✽⚛✩▲✦◕✫▼✶✮★◍✰✸◓☼◉♡✬○✦◕◒☽✾◈⚚✼
concept_129	sk	Slovak	concept_129	pojem_129	◉♡✫▼✼⚚⚚✼✬○✶✮★◍◕✦✫▼♡◉✼⚚⚚✼✩▲◒☽✯✷✸✰✩▲✬○☼◓✷✯✺⚝✩▲✪▽◔☀✻⚜✰✸☆◐◔☀♠◆✽⚛⚛✽✫▼
concept_129	sl	Slovenian	concept_129	koncept_129	◎♤◈✾☆◐✹☯✽⚛◇✿⚜✻☼◓◈✾⚜✻✷✯✫▼♤◎★◍✩▲✦◕⚝✺◒☽✾◈✬○◕✦♠◆◔☀✩▲✼⚚✷✯★◍◇✿♣◌▲✩✸✰✹☯
concept_129	et	Estonian	concept_129	mõiste_129	☾◑✬○✮✶☯✹☆◐✺⚝✷✯✧△◇✿◒☽✦◕◒☽◐☆◉♡◎♤✺⚝⚜✻✮✶✯✷◓☼✧△✷✯⚚✼✸✰◆♠◎♤☆◐✽⚛▽✪☆◐✧△☀◔
concept_129	lv	Latvian	concept_129	koncepcija_129	☾◑✺⚝◉♡☀◔⚝✺▼✫⚜✻✪▽◐☆★◍▼✫○✬▲✩✧△⚝✺♤◎✽⚛◈✾▼✫✬○◔☀✼⚚✼⚚◑☾✿◇☾◑✷✯✹☯✹☯✺⚝♤◎✿◇
concept_129	lt	Lithuanian	concept_129	koncepcija_129	✫▼✶✮✪▽◒☽✸✰✧△◕✦✸✰✮✶☆◐♠◆✸✰▽✪◍★☽◒⚜✻◆♠✯✷✺⚝♣◌✽⚛✩▲✺⚝○✬◒☽✾◈☆◐◓☼✦◕✹☯◑☾▽✪
concept_129	sw	Swahili	concept_129	Dhana_129	✽⚛✯✷✭●✫▼▽✪●✭✼⚚✧△◇✿◎♤✧△♣◌○✬✭●⚚✼◌♣◕✦◆♠◌♣☾◑◇✿⚝✺★◍◔☀♡◉✪▽⚝✺⚜✻☀◔☼◓✮✶◐☆
concept_129	zu	Zulu	concept_129	umqondo_129	✬○✪▽✩▲✰✸◉♡☆◐☆◐✰✸♠◆♣◌☾◑♡◉◔☀✹☯◕✦♠◆♠◆✫▼◌♣○✬✫▼◍★✫▼✮✶●✭✻⚜✼⚚◇✿☀◔☯✹◒☽☀◔
concept_129	af	Afrikaans	concept_129	konsep_129	✪▽▼✫✩▲✻⚜♣◌✫▼✧△☼◓◔☀✺⚝♤◎☆◐✬○◓☼☼◓⚚✼✹☯✬○✰✸⚝✺◎♤✪▽✼⚚⚚✼⚝✺✭●✮✶♤◎⚚✼♣◌◇✿☯✹
concept_129	yo	Yoruba	concept_129	Erongba_129	◍★▼✫●✭⚛✽✮✶✺⚝◐☆✿◇✬○⚜✻✽⚛✯✷◒☽♤◎⚛✽☯✹▲✩♤◎⚝✺✷✯◈✾✾◈✯✷☆◐◉♡✹☯☾◑♤◎◑☾✹☯✫▼✾◈
concept_129	ig	Igbo	concept_129	Echiche_129	♠◆◌♣▽✪◆♠✶✮▼✫✯✷☼◓♡◉✸✰▽✪♣◌✸✰♡◉♤◎▽✪●✭◆♠✬○◌♣⚝✺◒☽◉♡⚜✻⚝✺◍★◈✾✸✰✿◇⚛✽✹☯✼⚚
concept_129	am	Amharic	concept_129	ፅንሰ-ሀሳብ_129	✬○◓☼◔☀✩▲◎♤✧△⚝✺✾◈◑☾✧△☼◓★◍✿◇✾◈▽✪✶✮♣◌♣◌☯✹✷✯✿◇◐☆♣◌◈✾☽◒◑☾♤◎♤◎☀◔✷✯♠◆◑☾
concept_129	sq	Albanian	concept_129	koncept_129	✩▲◉♡◍★♠◆◔☀◇✿✦◕✬○◌♣▲✩✩▲⚜✻⚚✼◑☾◍★✿◇⚛✽✼⚚☽◒☯✹✮✶✹☯☼◓✯✷✾◈★◍✰✸✽⚛⚛✽✸✰✯✷★◍
concept_129	az	Azerbaijani	concept_129	Concept_129	✹☯▲✩✾◈✹☯◐☆▼✫✻⚜✪▽⚝✺✭●⚝✺✸✰✸✰✾◈○✬♤◎✦◕▼✫⚝✺✺⚝⚚✼✾◈★◍◆♠◎♤✮✶☼◓◐☆✽⚛⚛✽✫▼◌♣
concept_129	eu	Basque	concept_129	kontzeptua_129	✬○✯✷☯✹⚛✽✧△◆♠✯✷★◍◔☀◇✿◌♣◆♠▽✪◒☽✺⚝☀◔◑☾◓☼●✭✾◈●✭✼⚚☀◔☼◓◕✦✷✯✦◕✸✰♡◉⚜✻△✧●✭
concept_129	be	Belarusian	concept_129	канцэпцыя_129	△✧✬○♡◉✮✶◓☼☾◑✬○✻⚜✬○✧△✧△△✧✧△♡◉✸✰✿◇◆♠☽◒⚚✼✹☯♤◎✭●♣◌◉♡☀◔◒☽♤◎◍★▽✪✾◈⚜✻✻⚜
concept_129	bs	Bosnian	concept_129	koncept_129	◆♠☽◒☯✹▼✫♣◌○✬◉♡✪▽⚛✽▲✩♡◉☯✹✼⚚★◍✿◇●✭◆♠✫▼✩▲▽✪◒☽⚛✽☾◑☯✹◕✦✫▼◑☾☀◔✻⚜✬○⚜✻✼⚚
concept_129	ca	Catalan	concept_129	concepte_129	✬○☆◐☽◒◓☼◆♠✩▲✭●✹☯⚝✺◇✿◑☾✶✮✦◕▼✫◈✾★◍◈✾⚚✼◌♣✷✯⚜✻⚜✻◑☾✫▼⚚✼✮✶⚛✽◉♡◑☾◌♣✼⚚☀◔
concept_129	eo	Esperanto	concept_129	koncepto_129	✻⚜♡◉✦◕★◍✭●◌♣✩▲♠◆✫▼☽◒♡◉✾◈✪▽⚚✼●✭●✭✦◕⚚✼♤◎◔☀♣◌✶✮✺⚝☾◑◆♠✽⚛▼✫●✭✫▼⚝✺✭●✧△
concept_129	tl	Filipino	concept_129	Konsepto_129	✪▽⚚✼✹☯◌♣✬○⚜✻☽◒✿◇◓☼✷✯●✭✹☯✮✶◕✦✶✮✩▲○✬○✬✭●☼◓☯✹♤◎☯✹☀◔●✭☆◐⚚✼●✭♣◌✦◕✮✶✮✶
concept_129	gl	Galician	concept_129	concepto_129	◐☆☯✹✶✮✧△☀◔☼◓◎♤◎♤✹☯☼◓✧△✫▼◉♡◓☼◇✿⚛✽✶✮⚜✻✷✯☽◒✪▽☀◔♤◎✿◇✼⚚◕✦⚛✽◔☀◓☼♠◆✽⚛◆♠
concept_129	ka	Georgian	concept_129	კონცეფცია_129	◐☆◐☆☽◒◈✾◈✾◓☼✻⚜★◍✭●⚜✻✹☯✶✮⚝✺◐☆⚝✺◉♡✹☯★◍✭●☽◒▽✪✭●◐☆✻⚜◒☽☀◔✽⚛✸✰♠◆☾◑◕✦⚝✺
concept_129	is	Icelandic	concept_129	hugtak_129	♠◆☯✹✰✸✭●△✧✧△✸✰☼◓◈✾✽⚛✫▼✶✮◔☀◇✿✫▼◑☾△✧✽⚛✮✶◈✾✸✰☼◓✯✷✪▽✯✷☽◒✹☯▽✪✰✸✦◕✼⚚✭●
concept_129	ga	Irish	concept_129	coincheap_129	△✧✭●◕✦◓☼◌♣✦◕✼⚚⚝✺✰✸◉♡✩▲☀◔○✬◓☼☯✹●✭☯✹☯✹○✬✧△◔☀★◍✫▼◆♠⚛✽▼✫▽✪◌♣◒☽◐☆⚜✻✮✶
concept_129	jw	Javanese	concept_129	Konsep_129	✻⚜✾◈✪▽☯✹◕✦☆◐✪▽✩▲◐☆◇✿✻⚜◈✾☼◓◑☾✹☯◓☼✬○◒☽✭●◆♠◐☆☆◐✧△○✬☽◒▲✩◎♤✸✰☆◐✸✰★◍☯✹
concept_129	kn	Kannada	concept_129	ಪರಿಕಲ್ಪನೆ_129	◑☾✬○✩▲◐☆✻⚜◆♠◆♠◇✿◈✾♡◉○✬✦◕✻⚜⚜✻○✬☾◑✯✷⚛✽△✧✧△✯✷✭●⚚✼✮✶⚛✽☾◑✷✯♤◎♠◆✫▼✷✯◑☾
